log2FC	FDR
-0.47533801	-1.04863518
4.906890596	-7.512338987
-1.635367454	0.402646228
1.237394585	2.502318109
-0.758071227	1.889997533
-0.924448967	1.755006233
-0.018033923	0.678043727
-0.216811389	-0.32599713
0.233342721	2.286596362
0.678071905	1.302510077
0.817485602	1.565786511
0.099535674	-2.786733431
0.415037499	-3.266412439
1.523561956	-1.882075212
-0.243925583	-1.273965885
-1.152003093	-1.312967141
-2.183221824	-0.967282777
-1.584962501	-5.851374939
-0.499474602	2.117633765
0.567388356	6.243000668
0.635434836	4.950567248
6.906890596	-6.512338987
0.090197809	-1.644560975
0.172836597	-0.776078178
-0.222392421	-2.362734978
0.245112498	0.818550062
0.238404739	2.47534618
-0.379493382	0.366069464
-0.254608128	3.714669055
1	-4.558893689
-0.658692889	1.161223686
-0.194459409	1.672542035
0.346650524	0.869319075
-0.561311233	-0.005648569
-0.584962501	-1.891943321
2.201633861	1.238320454
-0.471912021	2.336933658
0.217885404	2.889252801
-0.962880544	3.969441043
0.271302022	5.971827636
0.366896005	1.5564001
0.510029078	8.002938955
1.085167383	0.108180867
6.491853096	-6.719857736
0.340490546	0.645330156
-1	-4.558893689
-0.713695815	-0.643152093
-0.090197809	0.67736712
-0.103310717	2.247002957
-0.129713822	1.585907648
-1.756728849	-0.90751077
-0.56828376	-0.501733315
0	-1.473931188
-0.212993723	4.314389713
1.373974843	1.979769171
8.409390936	-5.761088817
0.099535674	-1.786733431
4.906890596	-7.512338987
0.264588616	3.761067903
0.40053793	-1.799731035
-1.861293729	0.778643771
-1.830074999	1.347996907
-1.757935368	3.650853263
0.767022828	1.572545238
-1.702614089	-0.120123803
6.781359714	-6.575104428
-2.53026698	1.428632222
-2.471621028	0.820773015
0.231044292	2.041521564
0.355894015	2.029945844
0.625072714	2.319731858
1.943416472	-1.971708236
0.901819606	-0.945018873
0.624490865	-0.746648257
-1.213933943	2.574135579
-0.213905955	2.876724717
-0.206686016	2.135443851
-0.240134004	0.464895499
-0.31587103	3.339038066
0.171318237	1.28729298
8.022367813	-5.954600378
0.129283017	-0.579214681
0.144705011	1.196680641
1.952694285	-0.713312737
0.344412109	2.105778693
0.540174579	1.465434888
-7.129283017	-6.401142776
0.516575526	2.369319075
0.758498756	0.790675624
-7.965784285	-5.982892142
0.175617069	3.811367096
0.045535944	4.096588205
-0.570862304	3.784958176
1.366616912	1.515185697
0.272079545	-0.779895962
0.809095556	2.232366802
-0.216592982	5.857026057
1.229867542	-0.247562705
-1.584962501	-3.266412439
1.163285804	0.85664995
0.192645078	-2.740178729
1.814968106	-0.981484635
-0.836340513	3.847116601
-0.776578852	4.073108164
-0.456795596	3.54454354
-0.770995766	3.251416697
-2.857980995	-3.214865692
-0.236067358	1.287958681
0.12822725	6.428861131
0.436099115	1.568546804
0.68390435	1.452983488
-0.704785188	4.965924247
-0.345644164	2.61377428
-0.4174561	0.784040381
-0.945506508	3.074449771
-0.345583165	5.605416994
-0.360396249	6.428315454
-0.384819567	6.300725139
-0.979327971	4.762433718
-0.955366051	3.847847306
-0.949469784	3.900999647
8.22881869	-5.851374939
-0.476627234	4.298361001
-1.830074999	1.689033824
-6.781359714	-6.575104428
0.246982001	3.392524147
-0.022026306	3.913086732
0.005724988	2.333420894
0.566769384	0.694810938
-0.703072641	2.273734169
-1.244250112	3.774308475
-0.079537191	6.758541187
-6.321928095	-6.804820237
0.46994584	1.034060226
0.618693358	0.941614895
0.839535328	-1.976161012
0.099353619	4.036087745
-0.297124198	6.776606582
-0.250444365	4.202465182
-0.01267383	2.771871661
-0.22201968	2.57828932
0.084623964	3.002082137
-6.129283017	-6.901142776
-0.640671933	2.250126964
0.373542936	6.161071326
0.983511877	-0.692668633
0.239299026	4.66746947
0.243557031	1.505828322
0.321928095	1.399750907
0.136112527	1.568858317
0.189033824	1.094516912
0	-4.058893689
-0.575318573	4.242786068
-0.397297084	3.996699057
1.64385619	-1.821928095
-9.64385619	-5.14385619
0.280433034	1.524266324
0.08246216	1.18527745
-0.331466945	3.990501325
0.584962501	-2.351374939
-0.192645078	-0.28074711
-0.444615134	4.01724323
-1.321928095	-3.982892142
1.158889479	3.227910183
-1.858723313	3.936557158
0.447134375	3.375750606
-0.362986165	4.449028881
0.773837796	2.646944554
-0.942896711	5.014944239
0.347923303	-0.688534825
0.243271151	-0.90751077
2.443051875	1.835057591
3.770518154	-0.671134272
-0.790647566	3.139484878
0.508549385	1.002735926
-1.09557766	0.093757199
-0.69743723	0.499278292
-0.037802033	0.195223789
0.596644306	0.012017968
-9.6794801	-5.126044235
0.034807359	3.051267131
2.459431619	-2.82917788
2.237039197	-2.717981669
-4.321928095	-7.804820237
-0.325941157	2.006954423
-0.421521533	1.946282944
-1.009064082	1.755493615
-0.653549586	1.158652034
0.027443396	2.879640513
2.115477217	-4.00115508
1.754887502	-0.766412439
-4.321928095	-7.804820237
-0.080418682	0.6909739
6.129283017	-6.901142776
0.393821013	2.6510864
0.077041036	2.868370078
0.198328716	0.025163777
-0.680744582	3.85890743
5.321928095	-7.304820237
-0.207324973	1.24116601
-0.336032768	3.678978303
-0.494494408	3.353260441
-0.534375023	3.420992847
-0.579039878	3.451407621
-0.093109404	-1.690410892
1.312841674	6.114540318
-0.339206086	0.900786285
-0.075452228	1.613038445
1.378511623	-3.632672283
-5.321928095	-7.304820237
-2.520832163	-0.859878152
-7.129283017	-6.401142776
0.080676646	2.470623596
0.262056639	1.429686635
1.472217774	3.488857478
1.212303604	-0.680152383
-6.129283017	-6.901142776
0.805952204	2.958792257
-0.627273306	3.647060387
-0.232977172	0.072545238
-0.695145418	2.79647366
-0.039864461	5.555985131
0.627172015	2.618097049
0.866837346	2.596917405
-0.153602977	2.926800748
-0.510815609	2.046179842
-0.757429697	1.934531003
7.491853096	-6.219857736
0.1313904	2.17003186
0.154654368	6.673815141
0.748900142	2.020612728
0.082230182	6.73683058
-0.874469118	-2.036696629
-0.46048047	1.55216833
-0.451678714	4.394160473
0.337034987	-0.227411183
0.211504105	-0.705214123
0	1.350497247
0.108934372	-0.916963662
0.474343328	1.722598491
-0.378511623	-3.132672283
0.718756341	4.505055626
-0.227410496	-1.172598937
2.768674454	-0.504631461
1.041820176	-0.035483261
0.08061846	1.424359037
-0.349491734	1.152941497
-0.542527234	-0.849030617
0.956931278	-1.077927709
0.293731203	-1.542794278
-5.321928095	-7.304820237
-6.129283017	-6.901142776
-0.28818122	3.299516042
0.262762993	3.278688195
-0.831662995	1.598523795
-0.639824436	-0.897679217
0.240739366	3.166511465
0.369884138	3.161305705
0.299225044	1.577218695
0.434402824	-1.217201412
-1.277843091	3.031238968
0.453031664	2.643355574
0.196005655	3.842163923
0.010806755	1.416829623
0.013175389	1.130915829
0.289506617	0.992750215
-1.001206771	5.079542099
-2.906890596	-4.190410892
-0.950894528	1.820275761
-0.429951476	2.247076581
-1.280107919	-2.196447308
-1.556393349	0.806765826
0.603109847	0.961479482
-0.579782262	0.185193752
-1.072868186	5.076213285
-1.169289257	4.241140999
0.792767386	-0.097725377
4.906890596	-7.512338987
-0.679821687	4.082994899
-0.763909033	3.145366091
0.977764782	2.576345232
0.572226326	4.953437633
-0.490325627	0.993624046
-0.091295834	3.038416348
-0.051504017	3.293287807
-0.185214872	3.223538306
0.388017285	2.550152453
0.189313987	1.532949845
-0.538816475	3.771484193
8.17990909	-5.87582974
0.060655774	3.628454847
0.584962501	0.555515656
0.54286642	4.008038085
-0.044017839	2.560547083
0	-3.64385619
-0.077802152	1.961098924
0.30367639	0.959193117
-0.429743998	2.086715648
1.184424571	-2.592212286
0.676110389	0.217760961
-0.324174701	3.106945796
-0.298944366	3.507024188
-1.293991218	2.514892073
-1.362570079	-0.570253727
-0.705413754	2.645488626
-1.001335211	2.933627013
-0.901189846	2.278413947
0.571156701	-1.228994822
-0.580084901	4.915897382
6.129283017	-6.901142776
0.769702381	-0.328267662
-0.824207992	1.619996847
-0.595933619	1.687533621
-0.140862536	-1.288022703
0.353636955	-0.71215021
1	-5.14385619
3.058893689	-2.529446845
0.111031312	2.142978497
0.153692797	11.12004461
-1.172180975	0.091981417
9.22881869	-5.351374939
1.074000581	-1.858928386
-0.378511623	-3.132672283
-1.13944524	3.324610122
0.288598691	1.675368838
0.712901889	1.76787719
0.320112242	1.829082886
-0.511009946	2.653307935
-4.321928095	-7.804820237
-3.38466385	1.388325738
-0.159940913	0.616023357
-0.167456746	1.784168091
0.144609381	1.718467348
0.540907321	1.681879906
-0.348377195	1.356880895
-1.784271309	-2.581795534
0.430230054	3.418316183
0.21320325	2.539561032
0.515066318	2.805969784
-0.247592975	3.891451286
0.249556021	1.345107966
0.772132449	1.008996575
-0.046950415	1.99800452
0.403999228	1.915695429
-0.54399072	4.91585155
-0.362570079	-2.655216228
-0.022026306	0.389524776
0.678071905	-3.982892142
2.684498174	-2.494252181
-0.15497466	0.033543982
0.584962501	-5.351374939
0.523561956	-0.060147117
0.856409146	0.354203992
-1.502500341	-3.307643519
-9.64385619	-5.14385619
-0.33803443	2.435054109
-0.380671886	3.398228795
-0.838149121	3.71185631
1.013894442	1.139215436
1.754887502	-1.766412439
-0.492075203	2.360404627
-0.584962501	3.144480087
-0.486208282	3.226781835
1.027834208	1.136847455
-0.520007059	1.929030295
-0.484778571	2.911416051
-0.231890119	5.03623836
5.64385619	-7.14385619
5.906890596	-7.012338987
-0.729103476	2.244257504
-0.450358035	1.439303823
0.970361306	4.953112199
1.096121924	4.450134541
0.242138532	5.000775032
0.196351466	4.939645732
0	-0.836501268
0.974909019	-0.298420685
0.44488331	1.802587139
-0.40275917	0.440166444
0.14577114	1.871972876
-0.014950341	-0.051418518
0.023704261	2.743035372
0.171480468	1.713347072
0.342887714	-1.114860328
-0.408023278	4.292322875
-4.321928095	-7.804820237
0.511198446	1.35321002
-1.293196376	3.611920737
-1.315582583	2.331347716
2.263034406	-2.190410892
-0.656657317	5.045319553
0.287057635	1.565761818
-1.87734632	3.504270336
-0.640104055	-0.057017622
-4.906890596	-7.512338987
-0.736965594	-3.105448391
0.485426827	-3.079214681
1.415037499	-3.351374939
0.019540186	1.147273617
-0.325485914	1.85873677
-4.906890596	-7.512338987
-0.298932288	7.625847831
-0.862496476	-1.168213832
-0.276739321	1.321061958
0.445463088	2.340426587
-0.712074419	0.960108533
7.491853096	-6.219857736
0.012383724	1.220316668
0.221536984	1.379801638
0.061776198	0.708960004
0.106128351	0.442630987
1	2.195993813
-1.067114196	-1.717981669
0.833796164	2.27686763
-0.284666004	3.904681818
-1.929921564	1.764048088
-0.92712112	1.485040287
-5.64385619	-7.14385619
-2.502500341	-3.807643519
-0.163135836	4.046890466
-0.472732982	3.642358851
-0.517848305	0.074499581
0.169925001	2.195993813
-0.95127396	1.913929832
1	-3.821928095
0.120055752	1.335034924
-0.382016979	3.387930223
1.584962501	-2.391943321
0.9510904	-2.261420394
2.050626073	-2.811188231
4.321928095	-7.804820237
0.547487795	-0.347744479
-0.04508789	-0.644032322
-0.29660601	3.685599072
-0.688055994	-2.129903191
0.229769297	15.14800519
6.491853096	-6.719857736
1.807354922	-3.740178729
0.641105579	0.069014022
0.785875195	-1.392937597
-8.129283017	-5.901142776
0.190904444	2.732366802
7.321928095	-6.304820237
0.254537229	2.702580945
-0.790145632	3.734210201
-1.111838921	6.459439834
-0.864043883	5.479909271
-0.658963082	2.577409055
-0.399770743	4.710847291
-1.222392421	-1.862734978
-0.874469118	-0.162227511
-0.11345805	0.194232549
-0.2410081	-3.063920521
0.870716983	-1.079214681
-1.042310805	0.269616635
2.807354922	-2.655216228
0.252387162	0.569800232
-1.321928095	-4.982892142
2.584962501	-3.029446845
0.637429921	-1.570253727
-1.169925001	-1.473931188
1.321928095	0.017107858
-0.442736567	3.709369054
-1.176322773	0.588161386
-0.865038237	3.568382284
0.226200973	3.748854878
-0.164973359	2.265178977
-0.050156675	2.109142602
-0.289858194	2.044104727
-0.849393176	8.32363046
-0.707359132	0.709823376
0.282399731	-1.293202959
-0.619727919	-0.976440226
0.629284832	1.336122143
0.943010021	0.97739594
-2.5360529	-0.468939144
0.459681414	2.62215813
0.583577956	4.088801956
-1.968877483	0.698134556
-3.5360529	-0.968939144
-1.121990524	-0.995398086
0	-5.64385619
-1.317615102	0.081040552
-1.389180341	6.664983708
-0.713582667	2.993705914
-0.142264217	5.197526846
-1.974374192	0.493078026
-1.773724144	0.782164693
-1.889523464	0.586307761
0.830074999	-1.473931188
-0.235628248	0.428154245
-7.64385619	-6.14385619
0.765534746	-2.939160722
1.07617168	0.269269082
0.304854582	1.683496783
0.122856748	-1.09057472
0.42170123	1.906844428
0.345353944	1.663247102
-0.364572432	-0.139641879
-0.64279769	3.147184472
-0.070994243	3.678198693
0.527931556	0.631336843
-1.032421478	-1.668213832
0.276616118	2.49163135
0.465439666	3.706506745
-0.718155744	2.30767872
-1.716207034	-2.978397751
-5.321928095	-7.304820237
-0.613046497	4.301102973
-0.079434467	-0.876218501
-0.299590779	8.035674757
-0.284563021	8.826644426
0.720425918	1.308813807
8.321928095	-5.804820237
-0.158856764	2.997814617
0.023716069	0.867847732
-0.139473206	6.997751539
0.330473204	1.179591895
0.855025885	7.005696911
0.885949922	7.160651384
0.276822612	5.425661949
0.385729097	5.339764109
0.39661756	1.942469876
0.225292312	-0.381462914
0.690671942	0.534369795
-0.153829494	3.823227513
-0.044106987	4.088142684
0.468488406	2.727379125
-0.015106892	1.933552865
-0.092221104	7.371910689
0.637429921	-3.155216228
1.357552005	-1.965080187
-0.07476246	4.816115474
0.497499659	0.277318982
-0.144389909	-2.323733722
6.906890596	-6.512338987
-5.906890596	-7.012338987
-4.321928095	-7.804820237
2.232660757	-0.620635216
0.625892765	1.788031265
0.571616475	1.141797935
1.682809824	0.767404331
0.143364175	-0.506084912
0.362570079	-3.655216228
-0.694609638	6.420482379
-0.111790825	1.133138412
-0.412767326	2.460372929
-0.026841612	1.104274237
0.152614275	3.900056498
0.349368623	3.933840145
-0.367731785	2.194645731
-0.042091778	8.302234099
-0.584962501	-5.351374939
4.321928095	-7.804820237
-0.921144579	-0.628695048
-3.321928095	-8.304820237
-4.321928095	-7.804820237
-0.12513943	4.266553881
-0.094526108	4.095150384
0.159247868	2.207257214
-0.96829114	-1.636148664
-0.428843299	0.592933273
-0.061400545	0.495368539
-0.028951374	0.580072863
0.137503524	0.834286508
-0.584962501	-3.766412439
-1.109424041	4.536564674
-6.491853096	-6.719857736
-1.048295557	1.756808535
0.040484665	4.369324479
1.129283017	-2.079214681
0.265053573	0.38348836
-1.523561956	-2.882075212
-0.533901019	6.991191487
0.277984747	3.138992374
0.379704426	2.407082929
-0.004378441	1.720276804
-0.006049045	1.253986096
0.503369591	4.538565943
-0.017303896	2.737660818
0.5578381	4.239616089
-0.744161096	-0.949847547
1	-6.14385619
-1	-3.558893689
0.887525271	-0.87816546
-0.717292511	4.65436928
-0.839723568	3.914277395
-0.618245808	4.025016275
-0.447861346	1.480941291
0.314670541	1.637600392
-0.699382411	4.590005535
-0.042961836	2.010619925
-0.464769951	4.972772908
0.27635525	4.185192444
0.058545549	7.116098992
0.06512224	4.580381076
1.387023123	-2.24990491
-0.219313028	-0.468110485
-1.331608737	4.002087757
-0.602834276	3.35278924
-0.277274475	4.073153739
-4.321928095	-7.804820237
-4.321928095	-7.804820237
1.321928095	-4.982892142
-1.075948853	2.563003221
-0.950168844	3.49300633
0	-3.473931188
-2.807354922	-3.240178729
-0.464779676	2.72552476
-0.032921126	6.076507946
-0.048108695	5.646106167
0.497870294	3.531374952
0.136468114	3.217168162
0.075551033	2.255006233
0.206263745	2.464900232
0.772048053	-0.23546435
1.64385619	-2.821928095
0.623539533	1.610428082
-0.803117929	2.171330704
-0.826296486	2.59584054
-0.985289217	2.27924097
-1.57696971	2.644474552
-1.480060317	2.754385452
-1.152588247	2.87788177
-0.662965013	-0.727411183
-1.096635783	2.279501133
1.227068909	-0.570890117
1.432959407	-2.605448391
3.321928095	-8.304820237
2.159198595	-0.657366297
-0.444768145	7.16993335
-1.381396136	3.834744438
0.415037499	0.434027279
-0.195286034	3.715881672
-0.035367042	2.793787509
4.906890596	-7.512338987
4.906890596	-7.512338987
-7.781359714	-6.075104428
-6.781359714	-6.575104428
-0.057932804	2.99428895
-4.063009798	-1.804996369
-1.163052243	6.092171626
-0.451333629	2.461393874
0.094300566	2.814805081
0.165737204	1.869464964
0.20292968	2.754524857
0.403792742	0.888957059
-2.550197083	-2.561402726
-0.118098125	3.341488867
0.109624491	-1.341116431
-0.047909985	1.968813438
1.364840432	6.501066299
1.156588846	5.342237083
1.461956367	5.457264473
10.02236781	-4.954600378
-0.152003093	-3.397929642
-0.370155551	7.253963513
-1.47175189	-0.18005979
0.124991254	3.803423187
-1.306398397	4.461584249
2.032789935	0.815482274
0.384148646	5.375957782
-0.210217707	-0.866321994
1.106915204	-2.38995887
0.753839413	-0.594511141
-0.514573173	-1.579214681
0.328622747	-1.053280061
-1.164744762	3.35214412
-1.063052171	2.072545238
-0.657112286	1.192494594
-0.336283388	2.653568521
-0.036836768	1.81750569
-0.36871081	3.601195147
0.225333697	2.183056176
0.420108489	2.523300096
-0.097555309	1.329733969
-4.578620974	-0.106618189
-1.067511655	5.210136083
0.477178674	3.329442768
-0.61074244	4.227569068
-0.229904697	1.704715835
-0.555309227	2.368508044
0.953225241	3.50341268
0.451031758	4.058405893
-0.721898146	-0.016120576
-0.750972452	0.674144542
1.816288047	-1.21215021
0.300720782	1.370690346
-7.491853096	-6.219857736
0.115477217	-3.00115508
-0.544320516	-0.786733431
0.928315032	2.941834844
0.099695697	2.63721284
-6.781359714	-6.575104428
-0.505235308	0.562957775
-2.361768359	1.18088418
-4.906890596	-7.512338987
0.42202393	0.253656302
0.780686972	0.031889515
-6.129283017	-6.901142776
-0.630273218	5.216244852
0.321928095	1.245028312
-0.529253068	0.080201963
0.023759467	2.450172585
-0.61632463	4.970937487
-1.125364663	4.002305469
-1.079554176	3.967383261
6.129283017	-6.901142776
-6.321928095	-6.804820237
-1.223266848	4.848126043
0.777607579	-2.447697478
-0.480625841	0.022721485
-2.437405312	-1.840191033
1.099535674	-3.286733431
-1.523561956	-2.882075212
0	-5.058893689
0.489595518	3.474385682
1.098628033	0.633378281
-0.18229654	3.067511906
0.068634903	2.142005321
0.129484075	3.100365947
-8.906890596	-5.512338987
-4.789408242	0.45128765
-0.73410594	0.381408263
0.249778309	2.42354747
-0.220110759	4.286378152
-0.318901814	5.262109038
-0.376019398	5.231529193
-1.391564123	3.733164283
-0.98715312	3.574234224
-1.311201688	-1.233367843
0.860596943	-0.965630205
-0.343315522	3.794588112
-0.123631349	3.309743188
-0.166510337	2.578950331
-0.948057368	2.82169434
-0.081136763	1.315575429
-0.329159664	1.157348263
0.193479729	1.207771177
-0.07928891	0.863393815
-0.206450877	-1.255228532
0.134637051	3.584594219
0.117308952	7.4996897
-0.544352005	3.982569195
1.313972421	3.445671921
0.635682258	1.141590489
-7.129283017	-6.401142776
-2.38272897	4.706117983
-0.120093845	3.171078235
-4.321928095	-7.804820237
-0.114983904	2.812379454
-0.259643817	2.220675339
-0.226275856	2.004557115
-0.397550073	1.514920779
-0.464506176	2.599624153
-0.194470119	2.079087713
-0.478971805	0.917557808
-0.205414086	2.316831848
0.565597176	-1.717201412
0.781646009	6.879145196
7.491853096	-6.219857736
-0.024946357	0.794881743
-0.23806749	1.884568492
-6.64385619	-6.64385619
-0.78816715	5.061408045
-0.787163708	4.975535605
-0.661016741	0.5570169
-1.518575103	3.092711285
7.22881869	-6.351374939
-0.549967079	0.888515193
-0.420274148	3.254531193
-0.665335917	3.010739864
-0.322249015	3.329445623
-1.94753258	-2.862734978
-0.046512573	2.954939343
